input examples,GPT4 generation label
"Without knocking, he turned the knob and let himself into a small but elegant conference room.",1
"Warden Iris spared her a slight nod, but he watched only for physical threats. your wariness will be of no use against me, Warden. in Edon's office, Taya sat demurely on the edge of the chair Edon offered her, her hands crossed on her knee.",1
"Now she could see the speaker, she realized the voice didn't even sound like his usual professional tone.",1
"The employees who'd followed them had quit, been replaced, their contributions forgotten.",1
He yelled at one intern who tossed several files haphazardly into a box. those are confidential documents; you must treat them with care. the intern mumbled an apology and then returned inside the archive for more.,1
"Hector had never been disrespected in the workplace, but his will had been disregarded countless times. he knew the total devastation of feeling helplessness, the terror of being trapped in your position as other people made decisions for you.",1
"As she expected, the team made a pyramid of their reports next to the projector; but as soon as any of them got to within a couple of feet of the deadline, he was unable to defend himself against her critical feedback.",1
"Nolen pulled on his dress shirt, stuffing it into his unlaced trousers.",1
"Allrianne sighed dramatically, but turned and did as he asked, trailing off into the hallway. Elend turned back to Sazed, who was watching her with a curious expression.",1
"We would congratulate you on your publication, the department chair intoned, his ghostly image appearing in the presentation slide.",1
"Hacking his way through the dense theoretical frameworks with research, Eladio approached his professor's office with pride. when his younger classmates saw the impressive thesis resting benignly on Eladio’s shoulders, they cheered with delight.",1
"Amara's frustration faded, taking with it whatever motivation she had left after the long study session.",1
"She glared at him, then promptly returned to the study group. they had been given a single textbook to share, which she eyed longingly.",1
